,Source.Name,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
1325,FinancialTimesv3_1125.csv,4898091,23/11/2020 21:55, ,1.33099e+18,en,51,2,2,16,SocialFlow,"Just published: front page of the Financial Times, international edition, Tuesday 24 November https://t.co/122ygTlirN https://t.co/NElhsPJMwr"
1323,FinancialTimesv3_1125.csv,4898091,23/11/2020 22:10, ,1.331e+18,en,170,14,14,28,SocialFlow,"Michigan has certified its election results, dealing another blow to Donald Trump's claim that he won the election https://t.co/BxU8YEtO7d"
1319,FinancialTimesv3_1125.csv,4898091,23/11/2020 23:30, ,1.33102e+18,en,20,1,3,3,SocialFlow,"What did the FT think of Barack Obama's new book, chronicling his 'almost cinematic' life story up to his January 2009 inauguration and the first two and a half years of presidency? Read @EdwardGluce's review: https://t.co/TGtMry5yJi"
1316,FinancialTimesv3_1125.csv,4898091,24/11/2020 00:00, ,1.33102e+18,en,13,0,2,8,SocialFlow,"Tharsus, a northeast-based robotics company, developed a social distancing device in just eight weeks, which is now being used in offices, factories, logistics and the NHS  https://t.co/P9TLeXhhUQ"
1314,FinancialTimesv3_1125.csv,4898091,24/11/2020 00:07, ,1.33103e+18,en,76,4,7,14,SocialFlow,"Hello, Hong Kong. While you were sleeping, this was our most read story: https://t.co/LuEo3fKi5d"
1312,FinancialTimesv3_1125.csv,4898091,24/11/2020 00:28, ,1.33103e+18,en,10,1,6,13,SocialFlow,Coronavirus latest: Florida Covid-19 deaths jump as sunbelt cases climb https://t.co/wyIcJXw4IR
1310,FinancialTimesv3_1125.csv,4898091,24/11/2020 00:45, ,1.33104e+18,en,78,7,17,30,SocialFlow,Donald Trump on Monday said his administration would co-operate with Joe Biden’s transition team — but stopped short of conceding https://t.co/6IiVHaAisQ
1308,FinancialTimesv3_1125.csv,4898091,24/11/2020 01:13, ,1.33104e+18,en,25,2,4,6,SocialFlow,Thai protesters turn their anger on country’s big businesses https://t.co/oljODm1fwp
1303,FinancialTimesv3_1125.csv,4898091,24/11/2020 02:34, ,1.33106e+18,en,40,5,2,13,SocialFlow,China launches mission to bring back moon rocks https://t.co/OgrcgdDMzA
1302,FinancialTimesv3_1125.csv,4898091,24/11/2020 03:00, ,1.33107e+18,en,49,0,1,14,SocialFlow,A part of human history disappeared as Iraq’s treasures were looted in 30 years of conflict. But it’s not too late to save what’s left https://t.co/McpBVMLTpq
1301,FinancialTimesv3_1125.csv,4898091,24/11/2020 03:35, ,1.33108e+18,en,24,0,8,6,SocialFlow,"Follow our live coronavirus coverage:
✈️ Qantas plans to insist on vaccinations before boarding
💉 AstraZeneca-Oxford university vaccine results spark optimism in Covid-19 fight
🇺🇸 US hospitalisations have topped 85,000, a record high
Read more: https://t.co/3Yjs4Xt0vG"
1296,FinancialTimesv3_1125.csv,4898091,24/11/2020 07:00, ,1.33113e+18,en,29,3,5,10,SocialFlow,"Japanification: the failure to respond adequately to financial fragility, and being too timid with macroeconomic stimulus, writes Adam Posen. https://t.co/woT3WWDey6 https://t.co/jIbPgNEg30"
1295,FinancialTimesv3_1125.csv,4898091,24/11/2020 07:20, ,1.33114e+18,en,41,5,6,20,SocialFlow,"Opinion: Europe's problems extend to troubled democracies beyond Hungary and Poland, writes @gideonrachman https://t.co/OqDnRpTR2t"
1294,FinancialTimesv3_1125.csv,4898091,24/11/2020 07:40, ,1.33114e+18,en,44,7,14,7,SocialFlow,Joe Biden's reputation may be decided by whether he can ensure mass Covid-19 vaccinations https://t.co/KEjI22nEi6
1292,FinancialTimesv3_1125.csv,4898091,24/11/2020 08:20, ,1.33115e+18,en,34,1,1,20,SocialFlow,"Covid-19 has exacerbated the divide in Europe's job market between skilled and unskilled workers, despite government support including furlough schemes https://t.co/Z4NgN1wFTG https://t.co/J1GPg4EAnF"
1289,FinancialTimesv3_1125.csv,4898091,24/11/2020 09:30, ,1.33117e+18,en,131,24,12,34,SocialFlow,"We hope that by the time we are 94 we too will be able to muster interest in matters like blockchain, as the Queen has, writes the FT Alphaville's @jemimajoanna https://t.co/5iWLxz6KEO"
1288,FinancialTimesv3_1125.csv,4898091,24/11/2020 09:32, ,1.33117e+18,en,0,0,0,12,Twitter Web App,"RT @ClaerB: Lots of questions flooding in, plus suggestions of how the government could practically help different groups excluded from sup…"
1287,FinancialTimesv3_1125.csv,4898091,24/11/2020 09:54, ,1.33117e+18,en,0,0,0,14,Twitter Web App,RT @ftopinion: Rana Foroohar: Corporate America’s deal with the Devil. Donald Trump wasn’t the cause but the symptom of a pendulum that had…
1283,FinancialTimesv3_1125.csv,4898091,24/11/2020 11:31, ,1.3312e+18,en,15,1,3,9,SocialFlow,The $450m hit from York Capital Management restructuring is the latest in a series of setbacks for Credit Suisse this year https://t.co/p8KAN10LqT
1279,FinancialTimesv3_1125.csv,4898091,24/11/2020 12:31, ,1.33121e+18,en,11,0,0,1,SocialFlow,Are you considering moving in with your partner? Listen to @ClaerB's podcast first https://t.co/gRYhJyrlkS
1276,FinancialTimesv3_1125.csv,4898091,24/11/2020 13:31, ,1.33123e+18,en,26,8,9,11,SocialFlow,Billions of dollars in the market value of Asian makers of PPE has been wiped out by the prospect of effective Covid-19 vaccines https://t.co/rvbCcakjzX
1275,FinancialTimesv3_1125.csv,4898091,24/11/2020 13:56, ,1.33124e+18,en,0,0,0,12,Twitter Web App,RT @adamsamson: Tesla's inclusion in the S&amp;P 500 is set to electrify Wall Street trading next month. @michaellachlan and @EricGPlatt take a…
1272,FinancialTimesv3_1125.csv,4898091,24/11/2020 15:00, ,1.33125e+18,en,8,1,3,4,SocialFlow,"Opinion: As Joe Biden plans out his foreign policy, he must be careful not to set moral standards that can only be flunked, writes @jananganesh https://t.co/fFDWGD6qhR"
1271,FinancialTimesv3_1125.csv,4898091,24/11/2020 15:30, ,1.33126e+18,en,29,2,3,8,SocialFlow,"Former Fed chair Janet Yellen is set to take helm at Treasury, while a resurgence of Covid cases threatens the country's recovery. To read more about the first woman due to serve in the top economic role, read her Lunch with the FT published in 2018: https://t.co/aeAarCYRdz"
1268,FinancialTimesv3_1125.csv,4898091,24/11/2020 17:00, ,1.33128e+18,en,107,6,8,18,SocialFlow,"When Joe Biden appointed John Kerry to a dedicated role tackling climate change in the national security team, he showed that international diplomacy with a focus on climate will be a priority for his administration https://t.co/sxqpsBuVg1"
1267,FinancialTimesv3_1125.csv,4898091,24/11/2020 17:30, ,1.33129e+18,en,38,5,6,12,SocialFlow,"Bitcoin: a robust alternative to a supposedly corrupt central banking system? Or a scammers’ paradise? The answer lies somewhere in the middle, writes @izakaminska 
https://t.co/O3pDZdTpLM"
1265,FinancialTimesv3_1125.csv,4898091,24/11/2020 18:30, ,1.3313e+18,en,16,2,3,9,SocialFlow,"France’s lower house of parliament approved a new security law to strengthen the powers of the police and restrict the way in which images identifying individual police officers can be used online, on air and in print https://t.co/YgbkAVPHOt"
1264,FinancialTimesv3_1125.csv,4898091,24/11/2020 19:00, ,1.33131e+18,en,25,4,3,5,SocialFlow,"The collapse in travels has taken a toll on international retail chains. Not only did Abercrombie &amp; Fitch say it would speed up the closure of flagship stores in several major tourist destinations, but Tiffany also announced a sharp drop in sales https://t.co/UR9dOlohHP"
1263,FinancialTimesv3_1125.csv,4898091,24/11/2020 19:30, ,1.33132e+18,en,359,5,13,281,SocialFlow,"India has banned 43 more Chinese apps, including Alibaba’s online shopping site AliExpress https://t.co/rjTRj1HWV4"
1260,FinancialTimesv3_1125.csv,4898091,24/11/2020 20:01, ,1.33133e+18,en,32,3,5,10,Twitter Web App,"Vaccine distribution in the US will be difficult not only because of the country’s rugged and often sparsely-populated terrain, but also because of a hostile political environment https://t.co/G8XpmC8T7o https://t.co/IQD7CuHqry"
1257,FinancialTimesv3_1125.csv,4898091,24/11/2020 20:03, ,1.33133e+18,en,27,0,7,10,Twitter Web App,The Trump administration is letting states decide how to allocate the vaccine doses. But this approach may further deepen America's political and cultural divide in a year that has seen mass uprisings against police violence towards black people https://t.co/G8XpmC8T7o https://t.co/TMckqOWSWW
1258,FinancialTimesv3_1125.csv,4898091,24/11/2020 20:03, ,1.33133e+18,en,35,1,3,11,Twitter Web App,"Biden's main concern: A lack of co-ordination between the federal government and the states may cause them to buy the same items of PPE that the federal government is trying to purchase, resulting in not enough PPE and leaving gaps in certain areas https://t.co/G8XpmC8T7o https://t.co/zM3vJHeK5y"
1255,FinancialTimesv3_1125.csv,4898091,24/11/2020 20:04, ,1.33133e+18,en,33,1,9,13,Twitter Web App,"Even if all that works, whether people agree to have the jab is another question. Only 42% of Americans plan to take a Covid-19 vaccine, according to YouGov. Some are anti-vaxxers, but many more are just worried that the approval process was rushed https://t.co/G8XpmC8T7o https://t.co/2yQ1SfNxqB"
1254,FinancialTimesv3_1125.csv,4898091,24/11/2020 20:04, ,1.33133e+18,en,309,28,97,80,Twitter Web App,"If Joe Biden wants to be remembered for more than just beating Donald Trump, he will have to manage one of the most complex and most politically-charged healthcare projects ever undertaken by the US government https://t.co/G8XpmC8T7o"
1253,FinancialTimesv3_1125.csv,4898091,24/11/2020 20:30, ,1.33133e+18,en,45,2,9,19,SocialFlow,"Martin Wolf: We must suppress the next pandemic far more quickly. Many now prate about freedom. But the people’s safety should remain the supreme law of politics, now and forever https://t.co/tdTeGV60Dq"
1251,FinancialTimesv3_1125.csv,4898091,24/11/2020 21:00, ,1.33134e+18,en,11,1,1,1,SocialFlow,How have FT readers kept busy during lockdown in London? Find out the local discoveries that are brightening their days of confinement: https://t.co/RW65JCcf5t
1249,FinancialTimesv3_1125.csv,4898091,24/11/2020 22:00, ,1.33136e+18,en,75,1,0,21,SocialFlow,"'People don’t realise the enormous medical research power of Oxford.'

Oxford university has emerged as a global leader in the scientific battle against coronavirus — a bright spot in the UK’s generally less than stellar record in handling the pandemic https://t.co/3xYoBzgnxy"
1248,FinancialTimesv3_1125.csv,4898091,24/11/2020 23:00, ,1.33137e+18,en,13,1,3,4,SocialFlow,"'The premise of the Weather Pain Forecast is that day-to-day fluctuations in the weather can provoke headaches and joint aches, and heighten other miserable health issues': https://t.co/mgxGiKJxAM"
1247,FinancialTimesv3_1125.csv,4898091,24/11/2020 23:21, ,1.33138e+18,en,37,3,7,14,SocialFlow,Coronavirus latest: Hong Kong shuts bars and clubs for 3rd time in bid to curb surge https://t.co/g0usoGwlLr
2045,FinancialTimesv3_1130.csv,4898091,25/11/2020 00:00, ,1.33139e+18,en,5,1,4,3,SocialFlow,Can you write a slogan to convince vaccine sceptics to have the coronavirus jab? https://t.co/MjWMUexKru
2044,FinancialTimesv3_1130.csv,4898091,25/11/2020 00:06, ,1.33139e+18,en,14,0,1,5,SocialFlow,"Hello, Hong Kong. While you were sleeping, this was our most read story: https://t.co/OnMo0fpy7j"
2043,FinancialTimesv3_1130.csv,4898091,25/11/2020 00:30, ,1.33139e+18,en,9,0,0,2,SocialFlow,"Thimbles for warming soup, carpets of blotting paper - V&amp;A fashion curator Claire Wilcox shares her fascination with all things Borrower-sized: https://t.co/ZbHfbkKdYh"
2041,FinancialTimesv3_1130.csv,4898091,25/11/2020 00:49, ,1.3314e+18,en,76,6,5,19,SocialFlow,India bans 43 more Chinese apps including AliExpress https://t.co/TILlmDuh7H
2042,FinancialTimesv3_1130.csv,4898091,25/11/2020 00:49, ,1.3314e+18,en,11,2,0,6,SocialFlow,Asia’s PPE stocks sink as vaccine hopes hint at end to pandemic https://t.co/5JKkChn2Yu
2038,FinancialTimesv3_1130.csv,4898091,25/11/2020 01:23, ,1.33141e+18,en,19,2,1,1,SocialFlow,Delivery rider deaths stoke gig economy debate in Australia https://t.co/ENh5x25wpQ
2033,FinancialTimesv3_1130.csv,4898091,25/11/2020 04:00, ,1.33145e+18,en,8,2,3,6,SocialFlow,"Follow our live coronavirus coverage: 
🇹🇷Turkey on Tuesday topped a record 7,000 cases
⚕️An AI algorithm can detect Covid-19 in chest X-rays, a study has shown
🇺🇸The US recorded more than 2,000 deaths, its deadliest day in months
Read more: https://t.co/n019ZjrQXo"
2027,FinancialTimesv3_1130.csv,4898091,25/11/2020 07:20, ,1.3315e+18,en,32,0,2,10,SocialFlow,"Despite relief at Donald Trump's impending departure, Brussels has braced for further transatlantic battles https://t.co/ClF4Lpz03k"
2025,FinancialTimesv3_1130.csv,4898091,25/11/2020 08:00, ,1.33151e+18,en,13,0,2,4,SocialFlow,"Despite Covid-19, students were encouraged to start their courses at UK universities on the promise of an undergraduate experience. The reality was much more different https://t.co/qxtFdVcv7v"
2024,FinancialTimesv3_1130.csv,4898091,25/11/2020 08:30, ,1.33152e+18,en,73,10,2,15,SocialFlow,"Tesla's shares have risen more than six-fold this year, hitting $555 on Tuesday https://t.co/zh8DBdqCXo https://t.co/ZKmrqRTHSB"
2020,FinancialTimesv3_1130.csv,4898091,25/11/2020 10:30, ,1.33155e+18,en,18,0,2,4,SocialFlow,"Even before news of successful vaccine trials, Europe’s leading industrialists said the bloc was on its way to recovery https://t.co/lG5MF5AWQG"
2019,FinancialTimesv3_1130.csv,4898091,25/11/2020 11:00, ,1.33155e+18,en,10,1,8,7,SocialFlow,"Hong Kong’s chief executive Carrie Lam has vowed to deepen ties with mainland China
https://t.co/pdCQY8KPwX"
2014,FinancialTimesv3_1130.csv,4898091,25/11/2020 12:30, ,1.33158e+18,en,10,2,2,4,SocialFlow,The booming business of private dining: @htsi goes behind the scenes https://t.co/cF3QAn2a1t
2009,FinancialTimesv3_1130.csv,4898091,25/11/2020 13:32, ,1.33159e+18,en,41,0,1,13,SocialFlow,"As women’s rights activist Loujain Alhathloul prepares to stand trial in Saudi Arabia, we look back on her interview with the FT: ‘I come from a privileged family… I felt responsible for breaking that cycle’. https://t.co/19q6Q9xmml"
2007,FinancialTimesv3_1130.csv,4898091,25/11/2020 13:47, ,1.3316e+18,en,0,0,0,4,Twitter Web App,RT @JavierespFT: FT: EU proposes tougher rules on political advertising. Our story here: https://t.co/ATE5ncUVK8
2006,FinancialTimesv3_1130.csv,4898091,25/11/2020 13:57, ,1.3316e+18,en,10,1,2,4,Twitter Web App,"UK chancellor Rishi Sunak said that departmental spending would rise by 3.8% next year, but admitted this would be partially funded through a cut in aid spending https://t.co/3EjsXhAMl6 https://t.co/DGIxhGbmrp"
2002,FinancialTimesv3_1130.csv,4898091,25/11/2020 14:16, ,1.3316e+18,en,17,1,3,7,Twitter Web App,Boris Johnson and Rishi Sunak have been adamant that there will be no return to ‘austerity’ despite spending cuts and debt being racked up during the Covid-19 crisis https://t.co/jq53COokFC https://t.co/yREkCwkELi
2001,FinancialTimesv3_1130.csv,4898091,25/11/2020 14:25, ,1.3316e+18,en,31,7,10,16,Twitter Web App,"Some key points from the UK spending review:
👉The government is on track to spend £280bn on support through the pandemic
👉Borrowing is at its highest level in peacetime history
👉The UK economy is facing long-term damage, said chancellor Rishi Sunak
https://t.co/7f1IILhYsG https://t.co/yBkIrOpkcg"
1999,FinancialTimesv3_1130.csv,4898091,25/11/2020 15:03, ,1.33161e+18,en,11,0,1,2,SocialFlow,"Eurozone banks will be allowed to pay dividends again from next year — if they can prove their balance sheets are strong enough to survive the Covid-19 fallout, a European Central Bank executive has said https://t.co/0Cgj5gCiYi https://t.co/GyQVas5Qqn"
1998,FinancialTimesv3_1130.csv,4898091,25/11/2020 16:35, ,1.33164e+18,en,35,9,4,13,SocialFlow,"UK borrowing is due to hit a peacetime record of £394bn this year, with chancellor Rishi Sunak admitting that 'the economic emergency has only just begun' https://t.co/FmW3WKjoBs"
1995,FinancialTimesv3_1130.csv,4898091,25/11/2020 17:30, ,1.33165e+18,en,18,1,3,11,SocialFlow,China and Japan have agreed to resume coronavirus-hit business travel by the end of next month and to forge ahead with multilateral trade deals https://t.co/j6ganBc7Ee
1993,FinancialTimesv3_1130.csv,4898091,25/11/2020 18:00, ,1.33166e+18,en,38,2,3,6,SocialFlow,Thailand’s democracy protesters have rallied outside a leading bank in which their billionaire king is the biggest shareholder to demand that more of his considerable wealth be shared with ordinary people https://t.co/GgNKFeNb3U https://t.co/O9ztPVAQJM
1992,FinancialTimesv3_1130.csv,4898091,25/11/2020 18:14, ,1.33166e+18,en,212,10,6,52,SocialFlow,"Diego Maradona, the footballer who led Argentina to victory at the 1986 World Cup, has died at the age of 60 https://t.co/WZZLhkDV69"
1991,FinancialTimesv3_1130.csv,4898091,25/11/2020 18:32, ,1.33167e+18,en,91,5,9,13,SocialFlow,"China’s president Xi Jinping has publicly congratulated Joe Biden on being elected US president, leaving Russia’s Vladimir Putin among a handful of world leaders who have not yet acknowledged the former vice-president’s win https://t.co/WmvpwRt4m2 https://t.co/4vjNcpyj9R"
1989,FinancialTimesv3_1130.csv,4898091,25/11/2020 19:30, ,1.33168e+18,en,19,1,3,4,SocialFlow,The bad news is coming: Rishi Sunak’s trademark signature has ominously disappeared from the slick Treasury graphics that associate the chancellor personally with big spending announcements https://t.co/d2Uk94UOKc
1987,FinancialTimesv3_1130.csv,4898091,25/11/2020 21:20, ,1.33171e+18,en,75,5,0,13,SocialFlow,".@JoEllison: 'The Queen’s Gambit has been a reminder that after the emotional suffering we’ve been exposed to, what audiences really want at this moment is an old-fashioned bedtime story' https://t.co/Ad5bAVK4g3"
1985,FinancialTimesv3_1130.csv,4898091,25/11/2020 21:45, ,1.33172e+18,en,89,16,7,37,SocialFlow,Just published: front page of the Financial Times international edition Thursday November 26 https://t.co/LSLBICYlIQ https://t.co/swLyxPiokX
1983,FinancialTimesv3_1130.csv,4898091,25/11/2020 22:00, ,1.33172e+18,en,35,5,1,14,SocialFlow,"Chancellor Rishi Sunak told MPs that borrowing by the UK government in 2020-21 is set to be the highest ever in peacetime, as he warned the country of the worst economic contraction in more than 300 years https://t.co/3uQM1ywg0x https://t.co/uPyVlRmwD3"
1981,FinancialTimesv3_1130.csv,4898091,25/11/2020 23:00, ,1.33173e+18,en,41,4,0,15,SocialFlow,"Cloud software company Salesforce is in talks to buy Slack, the work messaging app, in what would be one of the biggest software transactions to date, according to people familiar with the matter https://t.co/QVfXJSYtQD"
1980,FinancialTimesv3_1130.csv,4898091,25/11/2020 23:30, ,1.33174e+18,en,22,1,1,11,SocialFlow,"Tens of millions of Americans are planning to drive or fly during Thanksgiving, alarming officials who have pleaded for people to stay home as coronavirus fatalities reached their highest level since May https://t.co/c8Nt8jS109"
1978,FinancialTimesv3_1130.csv,4898091,26/11/2020 04:06, ,1.33181e+18,en,12,0,4,8,SocialFlow,"Follow our live coronavirus coverage:
🇩🇪 Germany will extend its partial shutdown until December 20
💉 Doubts have been raised over AstraZeneca-Oxford's vaccine data
🇬🇧 London looks set to avoid the UK's toughest Covid-19 curbs
Read more: https://t.co/oS9nHHth6Z"
1975,FinancialTimesv3_1130.csv,4898091,26/11/2020 05:20, ,1.33183e+18,en,42,12,7,10,SocialFlow,Millions have ignored US officials' pleas to limit travel during Thanksgiving https://t.co/TtA55qe3Tg
1973,FinancialTimesv3_1130.csv,4898091,26/11/2020 07:40, ,1.33187e+18,en,227,6,3,37,SocialFlow,"The life of a football legend, in pictures https://t.co/CtuHTicMTc"
1972,FinancialTimesv3_1130.csv,4898091,26/11/2020 08:00, ,1.33187e+18,en,21,2,2,2,SocialFlow,Few judges have been on the front line of the battle over the future of the Polish judiciary as Igor Tuleya https://t.co/4HNOg1HSS0
1971,FinancialTimesv3_1130.csv,4898091,26/11/2020 08:30, ,1.33188e+18,en,14,1,9,9,SocialFlow,"Opinion: The UK has taken the tough — but necessary and temporary — decision to reduce the aid budget, writes Dominic Raab. We will return it as soon as the fiscal situation allows https://t.co/lLspB67ltW"
1970,FinancialTimesv3_1130.csv,4898091,26/11/2020 09:00, ,1.33189e+18,en,14,1,0,2,SocialFlow,The richest football clubs were contemplating a breakaway competition. But a superleague threatens to undermine their very success https://t.co/HTR4q4R0R1
1969,FinancialTimesv3_1130.csv,4898091,26/11/2020 09:09, ,1.33189e+18,en,0,0,0,31,Twitter Web App,"RT @muradahmed: The @FT Big Read on the future of football ⚽️🔥

On the Super League. Reforming the Champions League. &amp; more. Infantino, Agn…"
1967,FinancialTimesv3_1130.csv,4898091,26/11/2020 10:00, ,1.3319e+18,en,12,2,2,4,SocialFlow,Brexit uncertainty has rattled Europe's financial sector https://t.co/z7sgxDmdCD
1962,FinancialTimesv3_1130.csv,4898091,26/11/2020 11:32, ,1.33192e+18,en,153,9,6,41,SocialFlow,"🇧🇷 For Brazil's leader Jair Bolsonaro, abandoning Donald Trump was never going to be easy. 

Now he faces a stark choice: dramatically adjust Brazil’s international stance or maintain course and risk isolation https://t.co/8AvSIaNQ5a https://t.co/nahHIpQM1x"
1961,FinancialTimesv3_1130.csv,4898091,26/11/2020 11:52, ,1.33193e+18,en,46,2,9,9,SocialFlow,How Trump’s vaccine effort produced results at ‘warp speed’ https://t.co/6WSrCKFVTS
1959,FinancialTimesv3_1130.csv,4898091,26/11/2020 12:01, ,1.33193e+18,en,44,7,5,20,SocialFlow,Merkel calls for closure of ski resorts across EU https://t.co/as6miUuCZk
1960,FinancialTimesv3_1130.csv,4898091,26/11/2020 12:01, ,1.33193e+18,en,25,1,2,9,SocialFlow,Bitcoin slumps after rallying to all-time high https://t.co/k9BydAmAOP
1957,FinancialTimesv3_1130.csv,4898091,26/11/2020 12:02, ,1.33193e+18,en,21,4,1,7,SocialFlow,Opinion: How do you decide when a business is genuinely motivated by environmental concerns and when its ESG claims are hot air? https://t.co/CSsnguQrSs
1956,FinancialTimesv3_1130.csv,4898091,26/11/2020 12:32, ,1.33194e+18,en,45,5,12,18,SocialFlow,"For Jeff Bezos, chief executive of Amazon, routinely celebrated as one of the most disruptive innovators on earth, his climate donations are distinctly lacking in either disruption or innovation, writes @lesliehook https://t.co/3gSx8gG9Do https://t.co/AGgcKAIGPY"
1954,FinancialTimesv3_1130.csv,4898091,26/11/2020 13:03, ,1.33195e+18,en,35,2,2,16,SocialFlow,"Hello New York, this was our most popular story while you were sleeping https://t.co/j1OzPKXT3A"
1953,FinancialTimesv3_1130.csv,4898091,26/11/2020 13:44, ,1.33196e+18,en,16,0,2,11,SocialFlow,German watchdog reports EY to prosecutors over Wirecard audit https://t.co/ZRHAjrT1wM
1931,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,19,2,3,5,Ads Uploader for Twitter,Double standards on sexism rock Canberra’s bubble https://t.co/IXNLiYeEKM
1943,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,0,0,0,0,Ads Uploader for Twitter,‘Locked down and locked in’: the pandemic plight of UK university students https://t.co/1pm5E0sE4l
1927,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,2,0,0,0,Ads Uploader for Twitter,What Mrs Watanabe can tell us about how to handle low returns https://t.co/pu3v4iMDOV
1928,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,0,0,0,0,Ads Uploader for Twitter,ByteDance gets seven more days to resolve TikTok US ownership https://t.co/lbx2fCVcIR
1941,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,31,13,20,10,Ads Uploader for Twitter,Sunak warns of ‘economic emergency’ as borrowing hits record £394bn https://t.co/v0NVfbCTGO
1914,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,9,2,6,2,Ads Uploader for Twitter,Is Jeff Bezos really serious about beating climate change? https://t.co/joBY8A7078
1918,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,1,0,0,0,Ads Uploader for Twitter,China and Japan to resume coronavirus-hit business travel https://t.co/pwu5gBP1yO
1947,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,0,0,0,1,Ads Uploader for Twitter,What the world can learn from the Covid-19 pandemic https://t.co/NPLJIcOjRd
1948,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,273,40,28,119,Ads Uploader for Twitter,Brexit and the City: lost passport https://t.co/Lcn1btuR16
1939,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,0,0,0,0,Ads Uploader for Twitter,What the world can learn from the Covid-19 pandemic https://t.co/L8yYIrgIi0
1950,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,41,1,2,9,Ads Uploader for Twitter,The extra mile: how Covid-19 transformed exercise https://t.co/cmveoaHYez
1940,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,43,0,5,9,Ads Uploader for Twitter,The extra mile: how Covid-19 transformed exercise https://t.co/VnYOCOIyIP
1924,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,6,1,0,1,Ads Uploader for Twitter,Doubts raised over AstraZeneca-Oxford vaccine data https://t.co/ZmD0C4aQu3
1933,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,0,0,0,0,Ads Uploader for Twitter,"Health misinformation pollutes the web, with consequences for all https://t.co/TRDKGSjW9m"
1935,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,12,0,3,3,Ads Uploader for Twitter,Doubts raised over AstraZeneca-Oxford vaccine data https://t.co/yXZxgUq12F
1949,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,0,0,1,0,Ads Uploader for Twitter,Rishi Sunak is fighting a battle for traditional Tory values https://t.co/5omgvxGCLL
1944,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:15, ,1.33198e+18,en,2,2,0,0,Ads Uploader for Twitter,Is Jeff Bezos really serious about beating climate change? https://t.co/Grt3y5xy0j
1901,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:16, ,1.33198e+18,en,1,0,0,0,Ads Uploader for Twitter,Donald Trump pardons ex-national security adviser Michael Flynn https://t.co/VTqlRWLrA8
1910,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:16, ,1.33198e+18,en,39,5,3,18,Ads Uploader for Twitter,France demands digital tax payments from US tech groups https://t.co/rsTjxzAdtZ
1897,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:16, ,1.33198e+18,en,39,0,8,5,Ads Uploader for Twitter,Biden’s foreign policy: the return of American exceptionalism https://t.co/jsLnLg42uI
1892,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:16, ,1.33198e+18,en,4,0,2,0,Ads Uploader for Twitter,Donald Trump pardons ex-national security adviser Michael Flynn https://t.co/RihMgYzCOT
1907,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:16, ,1.33198e+18,en,2,0,0,1,Ads Uploader for Twitter,Donald Trump pardons ex-national security adviser Michael Flynn https://t.co/tXyVBIfCsA
1902,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:16, ,1.33198e+18,en,1,0,0,0,Ads Uploader for Twitter,Is Jeff Bezos really serious about beating climate change? https://t.co/zEA9XCOza1
1909,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:16, ,1.33198e+18,en,1,0,0,0,Ads Uploader for Twitter,Why a private league is a ‘dangerous game’ for Europe’s football elites https://t.co/0xbRIYcJ4V
1878,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:16, ,1.33198e+18,en,2,0,0,0,Ads Uploader for Twitter,France demands digital tax payments from US tech groups https://t.co/wVKDEnQnC2
1903,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:16, ,1.33198e+18,en,99,4,30,13,Ads Uploader for Twitter,Biden’s foreign policy: the return of American exceptionalism https://t.co/UqMBndwnGE
1890,FinancialTimesv3_1130.csv,4898091,26/11/2020 15:16, ,1.33198e+18,en,2,1,0,0,Ads Uploader for Twitter,Is Jeff Bezos really serious about beating climate change? https://t.co/BQZHMNV97q
